report_date,region,egg_class,volume,pct_chg_last_week,package
09/23/2024,Southeast (SE),Organic,10.3,22.8%,30-dozen cases in thousands
09/23/2024,Northeast (NE),Organic,15.4,1.4%,30-dozen cases in thousands
09/23/2024,6-Area,Specialty,33.4,7.3%,30-dozen cases in thousands
09/23/2024,South Central (SC),Cage-Free,33.1,-6.6%,30-dozen cases in thousands
09/23/2024,Midwest (MW),Cage-Free,94,1.8%,30-dozen cases in thousands
09/23/2024,Northeast (NE),Total,216.4,23.8%,30-dozen cases in thousands
09/23/2024,Southeast (SE),Total,270,-8.4%,30-dozen cases in thousands
09/23/2024,Midwest (MW),Total,404,-7.0%,30-dozen cases in thousands
09/23/2024,South Central (SC),Total,230.6,-5.4%,30-dozen cases in thousands
09/23/2024,Southwest (SW),Total,121.9,-11.7%,30-dozen cases in thousands
09/23/2024,Northwest (NW),Total,39.7,-13.2%,30-dozen cases in thousands
09/23/2024,6-Area,Total,1282.6,-3.7%,30-dozen cases in thousands
09/23/2024,N/A,Breaking Stock,336.4,-8.1%,30-dozen cases in thousands
09/23/2024,Southeast (SE),Cage-Free,14.9,0.4%,30-dozen cases in thousands
09/23/2024,Northeast (NE),Cage-Free,4.7,31.5%,30-dozen cases in thousands
09/23/2024,6-Area,Organic,66.4,2.6%,30-dozen cases in thousands
09/23/2024,Northwest (NW),Organic,2.4,-0.8%,30-dozen cases in thousands
09/23/2024,6-Area,Cage-Free,283,-8.0%,30-dozen cases in thousands
09/23/2024,Northwest (NW),Cage-Free,28.3,-21.1%,30-dozen cases in thousands
09/23/2024,Southwest (SW),Cage-Free,108.1,-14.0%,30-dozen cases in thousands
09/23/2024,Northwest (NW),Specialty,0.5,3.8%,30-dozen cases in thousands
09/23/2024,Southwest (SW),Specialty,5.1,94.4%,30-dozen cases in thousands
09/23/2024,South Central (SC),Specialty,6,29.4%,30-dozen cases in thousands
09/23/2024,Midwest (MW),Specialty,0,,30-dozen cases in thousands
09/23/2024,Southeast (SE),Specialty,12.9,-13.3%,30-dozen cases in thousands
09/23/2024,Northeast (NE),Specialty,8.9,3.7%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Organic,5.1,4.8%,30-dozen cases in thousands
09/16/2024,South Central (SC),Organic,7.7,6.7%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Organic,25.9,2.9%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Organic,8.4,-13.7%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Organic,15.2,-0.1%,30-dozen cases in thousands
09/16/2024,6-Area,Specialty,31.1,9.2%,30-dozen cases in thousands
09/16/2024,South Central (SC),Cage-Free,35.5,-0.5%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Cage-Free,92.3,5.8%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Cage-Free,14.8,16.0%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Cage-Free,3.6,13.2%,30-dozen cases in thousands
09/16/2024,6-Area,Organic,64.7,0.3%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Organic,2.4,-0.8%,30-dozen cases in thousands
09/16/2024,6-Area,Cage-Free,307.8,5.2%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Cage-Free,35.8,-4.5%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Cage-Free,125.7,8.1%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Specialty,0.5,-42.3%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Specialty,2.6,43.7%,30-dozen cases in thousands
09/16/2024,South Central (SC),Specialty,4.6,8.7%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Specialty,0,,30-dozen cases in thousands
09/16/2024,Southeast (SE),Specialty,14.9,13.5%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Specialty,8.6,1.0%,30-dozen cases in thousands
09/16/2024,N/A,Breaking Stock,366.1,11.8%,30-dozen cases in thousands
09/16/2024,6-Area,Total,1331.6,1.0%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Total,45.7,-12.5%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Total,138.1,8.8%,30-dozen cases in thousands
09/16/2024,South Central (SC),Total,243.7,-0.8%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Total,434.5,-1.7%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Total,294.7,5.4%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Total,174.8,1.2%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Jumbo,13,-6.3%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Jumbo,7.9,11.0%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Jumbo,17.3,-11.2%,30-dozen cases in thousands
09/16/2024,South Central (SC),Jumbo,11.7,21.6%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Jumbo,4.2,-6.5%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Jumbo,1.6,-11.4%,30-dozen cases in thousands
09/16/2024,6-Area,Misc,86.6,1.9%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Misc,11.8,31.1%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Misc,7.8,-24.3%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Misc,39.7,4.3%,30-dozen cases in thousands
09/16/2024,South Central (SC),Misc,22.7,1.0%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Misc,4.6,-9.9%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Misc,0,,30-dozen cases in thousands
09/16/2024,Southeast (SE),Ungraded,43.1,-13.0%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Ungraded,126.9,-3.4%,30-dozen cases in thousands
09/16/2024,South Central (SC),Ungraded,10.3,-28.7%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Ungraded,14.5,1.7%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Ungraded,2.2,28.1%,30-dozen cases in thousands
09/16/2024,6-Area,Ungraded,212.6,-5.9%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Small,3.8,16.1%,30-dozen cases in thousands
09/16/2024,South Central (SC),Small,0.4,-24.6%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Small,2.5,-10.6%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Small,0.1,-10.0%,30-dozen cases in thousands
09/16/2024,6-Area,Small,14.4,7.8%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Extra Large,15.7,-2.5%,30-dozen cases in thousands
09/16/2024,South Central (SC),Extra Large,25.8,16.5%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Extra Large,36.4,12.6%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Extra Large,32.9,13.6%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Extra Large,32.6,16.9%,30-dozen cases in thousands
09/16/2024,6-Area,Jumbo,55.7,-1.1%,30-dozen cases in thousands
09/16/2024,South Central (SC),Large,148.8,-1.0%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Large,180,-2.0%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Large,187.5,10.6%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Large,77.8,-8.2%,30-dozen cases in thousands
09/16/2024,6-Area,Extra Large,147.5,11.8%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Extra Large,4.2,-9.6%,30-dozen cases in thousands
09/16/2024,Midwest (MW),Medium,30.4,-10.2%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Medium,15.3,10.2%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Medium,16.4,4.5%,30-dozen cases in thousands
09/16/2024,6-Area,Large,694.5,1.2%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Large,32.1,-11.7%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Large,68.2,10.4%,30-dozen cases in thousands
09/16/2024,Southeast (SE),Small,0.1,,30-dozen cases in thousands
09/16/2024,Northeast (NE),Small,7.5,12.6%,30-dozen cases in thousands
09/16/2024,6-Area,Medium,120.1,0.2%,30-dozen cases in thousands
09/16/2024,Northwest (NW),Medium,5.5,-28.3%,30-dozen cases in thousands
09/16/2024,Southwest (SW),Medium,28.3,26.5%,30-dozen cases in thousands
09/16/2024,South Central (SC),Medium,24.1,-8.2%,30-dozen cases in thousands
09/16/2024,Northeast (NE),Ungraded,15.6,6.6%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Small,2.8,-24.0%,30-dozen cases in thousands
09/09/2024,South Central (SC),Small,0.5,-22.7%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Small,3.3,17.4%,30-dozen cases in thousands
09/09/2024,6-Area,Ungraded,225.9,3.2%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Ungraded,1.7,28.8%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Ungraded,14.3,8.3%,30-dozen cases in thousands
09/09/2024,South Central (SC),Ungraded,14.4,-4.1%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Ungraded,131.4,-2.1%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Specialty,8.5,-7.0%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Specialty,13.1,72.8%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Specialty,0,,30-dozen cases in thousands
09/09/2024,South Central (SC),Specialty,4.2,-24.3%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Specialty,1.8,-39.6%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Specialty,0.9,-26.3%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Cage-Free,116.3,5.7%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Cage-Free,37.5,-1.7%,30-dozen cases in thousands
09/09/2024,6-Area,Cage-Free,292.7,0.4%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Organic,2.4,-5.5%,30-dozen cases in thousands
09/09/2024,6-Area,Organic,64.5,-7.2%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Cage-Free,3.2,-11.1%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Cage-Free,12.8,-1.8%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Cage-Free,87.3,-9.7%,30-dozen cases in thousands
09/09/2024,South Central (SC),Cage-Free,35.7,18.0%,30-dozen cases in thousands
09/09/2024,6-Area,Specialty,28.5,7.3%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Organic,15.2,-9.7%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Organic,9.7,22.6%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Organic,25.2,-9.5%,30-dozen cases in thousands
09/09/2024,South Central (SC),Organic,7.2,-19.6%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Organic,4.9,-10.4%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Ungraded,49.6,8.0%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Misc,0,,30-dozen cases in thousands
09/09/2024,Southwest (SW),Misc,5.1,18.1%,30-dozen cases in thousands
09/09/2024,South Central (SC),Misc,22.5,16.8%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Misc,38.1,26.9%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Misc,10.3,20.1%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Misc,9,-2.1%,30-dozen cases in thousands
09/09/2024,6-Area,Misc,85,19.3%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Jumbo,1.8,-15.1%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Jumbo,4.5,-12.3%,30-dozen cases in thousands
09/09/2024,South Central (SC),Jumbo,9.6,-0.9%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Jumbo,19.5,12.6%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Jumbo,7.1,24.0%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Jumbo,13.9,-17.4%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Total,172.7,2.6%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Total,279.5,15.2%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Total,442.1,-0.4%,30-dozen cases in thousands
09/09/2024,South Central (SC),Total,245.6,7.5%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Total,126.9,2.7%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Total,52.2,-3.3%,30-dozen cases in thousands
09/09/2024,6-Area,Total,1319,4.6%,30-dozen cases in thousands
09/09/2024,N/A,Breaking Stock,327.5,6.2%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Extra Large,4.6,-0.2%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Medium,33.8,-9.1%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Medium,13.9,-2.6%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Medium,15.7,-10.2%,30-dozen cases in thousands
09/09/2024,6-Area,Large,686.5,4.1%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Large,36.4,-4.0%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Large,61.8,3.6%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Small,0,,30-dozen cases in thousands
09/09/2024,6-Area,Extra Large,132,13.8%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Large,84.8,-0.4%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Large,169.6,17.9%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Large,183.7,-5.4%,30-dozen cases in thousands
09/09/2024,South Central (SC),Large,150.3,8.3%,30-dozen cases in thousands
09/09/2024,6-Area,Jumbo,56.3,-0.7%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Extra Large,27.9,22.6%,30-dozen cases in thousands
09/09/2024,Southeast (SE),Extra Large,29,18.8%,30-dozen cases in thousands
09/09/2024,Midwest (MW),Extra Large,32.3,15.1%,30-dozen cases in thousands
09/09/2024,South Central (SC),Extra Large,22.1,6.6%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Extra Large,16.1,4.3%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Small,6.7,-9.5%,30-dozen cases in thousands
09/09/2024,6-Area,Medium,119.9,-2.9%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Medium,7.7,-4.6%,30-dozen cases in thousands
09/09/2024,Southwest (SW),Medium,22.4,1.4%,30-dozen cases in thousands
09/09/2024,South Central (SC),Medium,26.3,8.0%,30-dozen cases in thousands
09/09/2024,Northeast (NE),Ungraded,14.6,53.9%,30-dozen cases in thousands
09/09/2024,6-Area,Small,13.4,-7.7%,30-dozen cases in thousands
09/09/2024,Northwest (NW),Small,0.1,-10.0%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Small,7.4,-5.6%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Small,0,,30-dozen cases in thousands
09/02/2024,Southwest (SW),Large,59.6,-11.7%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Large,37.9,-5.1%,30-dozen cases in thousands
09/02/2024,6-Area,Large,659.5,6.3%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Medium,17.5,-3.4%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Medium,14.3,-6.2%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Medium,37.2,14.0%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Extra Large,4.6,13.9%,30-dozen cases in thousands
09/02/2024,6-Area,Extra Large,116,5.0%,30-dozen cases in thousands
09/02/2024,6-Area,Medium,123.4,2.5%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Medium,8.1,-17.2%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Medium,22.1,9.5%,30-dozen cases in thousands
09/02/2024,South Central (SC),Medium,24.3,-1.2%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Ungraded,9.5,28.5%,30-dozen cases in thousands
09/02/2024,6-Area,Small,14.5,-6.2%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Small,0.1,-10.0%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Small,3.7,-22.3%,30-dozen cases in thousands
09/02/2024,South Central (SC),Small,0.6,463.0%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Small,2.8,-0.7%,30-dozen cases in thousands
09/02/2024,6-Area,Ungraded,219,1.2%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Ungraded,1.3,-14.4%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Ungraded,13.2,15.7%,30-dozen cases in thousands
09/02/2024,South Central (SC),Ungraded,15,-18.7%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Ungraded,134.2,3.6%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Ungraded,45.9,-5.0%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Misc,0,,30-dozen cases in thousands
09/02/2024,Southwest (SW),Misc,4.3,15.5%,30-dozen cases in thousands
09/02/2024,South Central (SC),Misc,19.3,6.1%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Misc,30,1.9%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Misc,8.6,-0.3%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Misc,9.2,-12.5%,30-dozen cases in thousands
09/02/2024,6-Area,Misc,71.3,1.5%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Jumbo,2.1,90.6%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Jumbo,5.1,3.0%,30-dozen cases in thousands
09/02/2024,South Central (SC),Jumbo,9.7,10.6%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Jumbo,17.3,-0.8%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Jumbo,5.7,-5.7%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Jumbo,16.8,2.3%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Large,85.2,-0.6%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Large,143.8,3.3%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Large,194.2,5.8%,30-dozen cases in thousands
09/02/2024,South Central (SC),Large,138.8,32.9%,30-dozen cases in thousands
09/02/2024,6-Area,Jumbo,56.7,3.6%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Extra Large,22.8,0.3%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Extra Large,24.4,1.3%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Extra Large,28.1,7.3%,30-dozen cases in thousands
09/02/2024,South Central (SC),Extra Large,20.7,15.8%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Extra Large,15.4,-1.4%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Total,168.3,-0.2%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Total,242.6,0.5%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Total,443.7,5.3%,30-dozen cases in thousands
09/02/2024,South Central (SC),Total,228.5,18.7%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Total,123.5,-3.6%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Total,54,-4.1%,30-dozen cases in thousands
09/02/2024,6-Area,Total,1260.5,4.3%,30-dozen cases in thousands
09/02/2024,N/A,Breaking Stock,308.5,11.8%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Organic,5.5,-12.2%,30-dozen cases in thousands
09/02/2024,South Central (SC),Organic,9,7.9%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Organic,27.8,21.0%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Organic,7.9,-13.5%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Organic,16.8,-0.6%,30-dozen cases in thousands
09/02/2024,6-Area,Specialty,26.6,-10.4%,30-dozen cases in thousands
09/02/2024,South Central (SC),Cage-Free,30.3,40.8%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Cage-Free,96.6,4.9%,30-dozen cases in thousands
09/02/2024,Southeast (SE),Cage-Free,13,11.3%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Cage-Free,3.6,-30.3%,30-dozen cases in thousands
09/02/2024,6-Area,Organic,69.5,5.2%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Organic,2.5,0.8%,30-dozen cases in thousands
09/02/2024,6-Area,Cage-Free,291.5,0.4%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Cage-Free,38.1,-12.5%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Cage-Free,110,-5.6%,30-dozen cases in thousands
09/02/2024,Northwest (NW),Specialty,1.2,12.4%,30-dozen cases in thousands
09/02/2024,Southwest (SW),Specialty,3,134.5%,30-dozen cases in thousands
09/02/2024,South Central (SC),Specialty,5.6,39.4%,30-dozen cases in thousands
09/02/2024,Midwest (MW),Specialty,0,,30-dozen cases in thousands
09/02/2024,Southeast (SE),Specialty,7.6,-38.8%,30-dozen cases in thousands
09/02/2024,Northeast (NE),Specialty,9.1,-16.4%,30-dozen cases in thousands
10/28/2024,Southwest (SW),Extra Large,13.8,-0.9%,30-dozen cases in thousands
10/28/2024,South Central (SC),Extra Large,26.9,12.1%,30-dozen cases in thousands
10/28/2024,Midwest (MW),Extra Large,30,2.3%,30-dozen cases in thousands
10/28/2024,Southeast (SE),Extra Large,22.5,10.5%,30-dozen cases in thousands
10/28/2024,Northeast (NE),Extra Large,30.5,10.9%,30-dozen cases in thousands
10/28/2024,6-Area,Jumbo,52.1,-5.6%,30-dozen cases in thousands
10/28/2024,South Central (SC),Large,121.9,2.2%,30-dozen cases in thousands
10/28/2024,Midwest (MW),Large,210.8,0.3%,30-dozen cases in thousands
10/28/2024,Southeast (SE),Large,157.8,2.4%,30-dozen cases in thousands
10/28/2024,Northeast (NE),Large,76.3,7.4%,30-dozen cases in thousands
10/28/2024,6-Area,Extra Large,126.8,6.9%,30-dozen cases in thousands
10/28/2024,Northwest (NW),Extra Large,3.1,-10.9%,30-dozen cases in thousands
10/28/2024,Midwest (MW),Medium,28.3,-9.2%,30-dozen cases in thousands
10/28/2024,Southeast (SE),Medium,13.7,-16.7%,30-dozen cases in thousands
10/28/2024,Northeast (NE),Medium,19.5,6.7%,30-dozen cases in thousands
10/28/2024,6-Area,Large,662,3.7%,30-dozen cases in thousands
