report_date,region,class,type,volume,pct_chg_last_week,package,commodity,final_ind
09/16/2024,6-Area,Total,N/A,1331.6,1.0%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northwest (NW),Total,N/A,45.7,-12.5%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southwest (SW),Total,N/A,138.1,8.8%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,South Central (SC),Total,N/A,243.7,-0.8%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Midwest (MW),Total,N/A,434.5,-1.7%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southeast (SE),Total,N/A,294.7,5.4%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northeast (NE),Total,N/A,174.8,1.2%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northeast (NE),Jumbo,N/A,13,-6.3%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southeast (SE),Jumbo,N/A,7.9,11.0%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Midwest (MW),Jumbo,N/A,17.3,-11.2%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,South Central (SC),Jumbo,N/A,11.7,21.6%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southwest (SW),Jumbo,N/A,4.2,-6.5%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northwest (NW),Jumbo,N/A,1.6,-11.4%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,6-Area,Misc,N/A,86.6,1.9%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northeast (NE),Misc,N/A,11.8,31.1%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southeast (SE),Misc,N/A,7.8,-24.3%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Midwest (MW),Misc,N/A,39.7,4.3%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,South Central (SC),Misc,N/A,22.7,1.0%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southwest (SW),Misc,N/A,4.6,-9.9%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southeast (SE),Ungraded,N/A,43.1,-13.0%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Midwest (MW),Ungraded,N/A,126.9,-3.4%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,South Central (SC),Ungraded,N/A,10.3,-28.7%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southwest (SW),Ungraded,N/A,14.5,1.7%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northwest (NW),Ungraded,N/A,2.2,28.1%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,6-Area,Ungraded,N/A,212.6,-5.9%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Midwest (MW),Small,N/A,3.8,16.1%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,South Central (SC),Small,N/A,0.4,-24.6%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southwest (SW),Small,N/A,2.5,-10.6%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northwest (NW),Small,N/A,0.1,-10.0%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,6-Area,Small,N/A,14.4,7.8%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southwest (SW),Extra Large,N/A,15.7,-2.5%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,South Central (SC),Extra Large,N/A,25.8,16.5%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Midwest (MW),Extra Large,N/A,36.4,12.6%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southeast (SE),Extra Large,N/A,32.9,13.6%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northeast (NE),Extra Large,N/A,32.6,16.9%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,6-Area,Jumbo,N/A,55.7,-1.1%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,South Central (SC),Large,N/A,148.8,-1.0%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Midwest (MW),Large,N/A,180,-2.0%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southeast (SE),Large,N/A,187.5,10.6%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northeast (NE),Large,N/A,77.8,-8.2%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,6-Area,Extra Large,N/A,147.5,11.8%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northwest (NW),Extra Large,N/A,4.2,-9.6%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Midwest (MW),Medium,N/A,30.4,-10.2%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southeast (SE),Medium,N/A,15.3,10.2%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northeast (NE),Medium,N/A,16.4,4.5%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,6-Area,Large,N/A,694.5,1.2%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northwest (NW),Large,N/A,32.1,-11.7%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southwest (SW),Large,N/A,68.2,10.4%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southeast (SE),Small,N/A,0.1,,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northeast (NE),Small,N/A,7.5,12.6%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,6-Area,Medium,N/A,120.1,0.2%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northwest (NW),Medium,N/A,5.5,-28.3%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Southwest (SW),Medium,N/A,28.3,26.5%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,South Central (SC),Medium,N/A,24.1,-8.2%,30-dozen cases in thousands,Shell Eggs,Final
09/16/2024,Northeast (NE),Ungraded,N/A,15.6,6.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Small,N/A,2.8,-24.0%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Small,N/A,0.5,-22.7%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Small,N/A,3.3,17.4%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Ungraded,N/A,225.9,3.2%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Ungraded,N/A,1.7,28.8%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Ungraded,N/A,14.3,8.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Ungraded,N/A,14.4,-4.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Ungraded,N/A,131.4,-2.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Specialty,Specialty,8.5,-7.0%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Specialty,Specialty,13.1,72.8%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Specialty,Specialty,4.2,-24.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Specialty,Specialty,1.8,-39.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Specialty,Specialty,0.9,-26.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Cage-Free,Cage-Free,116.3,5.7%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Cage-Free,Cage-Free,37.5,-1.7%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Cage-Free,Cage-Free,292.7,0.4%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Organic,Organic,2.4,-5.5%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Organic,Organic,64.5,-7.2%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Cage-Free,Cage-Free,3.2,-11.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Cage-Free,Cage-Free,12.8,-1.8%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Cage-Free,Cage-Free,87.3,-9.7%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Cage-Free,Cage-Free,35.7,18.0%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Specialty,Specialty,28.5,7.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Organic,Organic,15.2,-9.7%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Organic,Organic,9.7,22.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Organic,Organic,25.2,-9.5%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Organic,Organic,7.2,-19.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Organic,Organic,4.9,-10.4%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Ungraded,N/A,49.6,8.0%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Misc,N/A,5.1,18.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Misc,N/A,22.5,16.8%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Misc,N/A,38.1,26.9%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Misc,N/A,10.3,20.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Misc,N/A,9,-2.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Misc,N/A,85,19.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Jumbo,N/A,1.8,-15.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Jumbo,N/A,4.5,-12.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Jumbo,N/A,9.6,-0.9%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Jumbo,N/A,19.5,12.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Jumbo,N/A,7.1,24.0%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Jumbo,N/A,13.9,-17.4%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Total,N/A,172.7,2.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Total,N/A,279.5,15.2%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Total,N/A,442.1,-0.4%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Total,N/A,245.6,7.5%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Total,N/A,126.9,2.7%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Total,N/A,52.2,-3.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Total,N/A,1319,4.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,N/A,Breaking Stock,N/A,327.5,6.2%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Extra Large,N/A,4.6,-0.2%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Medium,N/A,33.8,-9.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Medium,N/A,13.9,-2.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Medium,N/A,15.7,-10.2%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Large,N/A,686.5,4.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Large,N/A,36.4,-4.0%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Large,N/A,61.8,3.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Small,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Extra Large,N/A,132,13.8%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Large,N/A,84.8,-0.4%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Large,N/A,169.6,17.9%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Large,N/A,183.7,-5.4%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Large,N/A,150.3,8.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Jumbo,N/A,56.3,-0.7%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Extra Large,N/A,27.9,22.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southeast (SE),Extra Large,N/A,29,18.8%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Midwest (MW),Extra Large,N/A,32.3,15.1%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Extra Large,N/A,22.1,6.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Extra Large,N/A,16.1,4.3%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Small,N/A,6.7,-9.5%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Medium,N/A,119.9,-2.9%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Medium,N/A,7.7,-4.6%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Southwest (SW),Medium,N/A,22.4,1.4%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,South Central (SC),Medium,N/A,26.3,8.0%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northeast (NE),Ungraded,N/A,14.6,53.9%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,6-Area,Small,N/A,13.4,-7.7%,30-dozen cases in thousands,Shell Eggs,Final
09/09/2024,Northwest (NW),Small,N/A,0.1,-10.0%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Small,N/A,7.4,-5.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Small,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Large,N/A,59.6,-11.7%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Large,N/A,37.9,-5.1%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Large,N/A,659.5,6.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Medium,N/A,17.5,-3.4%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Medium,N/A,14.3,-6.2%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Medium,N/A,37.2,14.0%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Extra Large,N/A,4.6,13.9%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Extra Large,N/A,116,5.0%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Medium,N/A,123.4,2.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Medium,N/A,8.1,-17.2%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Medium,N/A,22.1,9.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Medium,N/A,24.3,-1.2%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Ungraded,N/A,9.5,28.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Small,N/A,14.5,-6.2%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Small,N/A,0.1,-10.0%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Small,N/A,3.7,-22.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Small,N/A,0.6,463.0%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Small,N/A,2.8,-0.7%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Ungraded,N/A,219,1.2%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Ungraded,N/A,1.3,-14.4%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Ungraded,N/A,13.2,15.7%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Ungraded,N/A,15,-18.7%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Ungraded,N/A,134.2,3.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Ungraded,N/A,45.9,-5.0%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Misc,N/A,0,,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Misc,N/A,4.3,15.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Misc,N/A,19.3,6.1%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Misc,N/A,30,1.9%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Misc,N/A,8.6,-0.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Misc,N/A,9.2,-12.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Misc,N/A,71.3,1.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Jumbo,N/A,2.1,90.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Jumbo,N/A,5.1,3.0%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Jumbo,N/A,9.7,10.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Jumbo,N/A,17.3,-0.8%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Jumbo,N/A,5.7,-5.7%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Jumbo,N/A,16.8,2.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Large,N/A,85.2,-0.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Large,N/A,143.8,3.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Large,N/A,194.2,5.8%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Large,N/A,138.8,32.9%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Jumbo,N/A,56.7,3.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Extra Large,N/A,22.8,0.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Extra Large,N/A,24.4,1.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Extra Large,N/A,28.1,7.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Extra Large,N/A,20.7,15.8%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Extra Large,N/A,15.4,-1.4%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Total,N/A,168.3,-0.2%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Total,N/A,242.6,0.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Total,N/A,443.7,5.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Total,N/A,228.5,18.7%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Total,N/A,123.5,-3.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Total,N/A,54,-4.1%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Total,N/A,1260.5,4.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,N/A,Breaking Stock,N/A,308.5,11.8%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Organic,Organic,5.5,-12.2%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Organic,Organic,9,7.9%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Organic,Organic,27.8,21.0%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Organic,Organic,7.9,-13.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Organic,Organic,16.8,-0.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Specialty,Specialty,26.6,-10.4%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Cage-Free,Cage-Free,30.3,40.8%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Cage-Free,Cage-Free,96.6,4.9%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Cage-Free,Cage-Free,13,11.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Cage-Free,Cage-Free,3.6,-30.3%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Organic,Organic,69.5,5.2%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Organic,Organic,2.5,0.8%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,6-Area,Cage-Free,Cage-Free,291.5,0.4%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Cage-Free,Cage-Free,38.1,-12.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Cage-Free,Cage-Free,110,-5.6%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northwest (NW),Specialty,Specialty,1.2,12.4%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southwest (SW),Specialty,Specialty,3,134.5%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,South Central (SC),Specialty,Specialty,5.6,39.4%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Midwest (MW),Specialty,Specialty,0,,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Southeast (SE),Specialty,Specialty,7.6,-38.8%,30-dozen cases in thousands,Shell Eggs,Final
09/02/2024,Northeast (NE),Specialty,Specialty,9.1,-16.4%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Southwest (SW),Extra Large,N/A,13.8,-0.9%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,South Central (SC),Extra Large,N/A,26.9,12.1%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Midwest (MW),Extra Large,N/A,30,2.3%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Southeast (SE),Extra Large,N/A,22.5,10.5%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Northeast (NE),Extra Large,N/A,30.5,10.9%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,6-Area,Jumbo,N/A,52.1,-5.6%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,South Central (SC),Large,N/A,121.9,2.2%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Midwest (MW),Large,N/A,210.8,0.3%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Southeast (SE),Large,N/A,157.8,2.4%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Northeast (NE),Large,N/A,76.3,7.4%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,6-Area,Extra Large,N/A,126.8,6.9%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Northwest (NW),Extra Large,N/A,3.1,-10.9%,30-dozen cases in thousands,Shell Eggs,Final
10/28/2024,Midwest (MW),Medium,N/A,28.3,-9.2%,30-dozen cases in thousands,Shell Eggs,Final
